seed,step,action,q0,q1,hl2_mem_mean,hl2_mem_max,hl2_mem_min,obs0,obs1,obs2,obs3
49,444,1,,,-54407.125,113234,-144469,2.1100244522094727,0.00048666202928870916,0.0052663953974843025,0.20715296268463135
49,445,1,,,-51954.5625,111060,-140763,2.110034227371216,0.1955329179763794,0.00940945465117693,-0.08386404067277908
49,446,0,,,-49837.9375,101057,-128054,2.1139447689056396,0.3905187249183655,0.007732173893600702,-0.3735634684562683
49,447,1,,,-54933.75,120962,-146917,2.121755361557007,0.1952877938747406,0.00026090446044690907,-0.07845259457826614
49,448,0,,,-49803.625,101216,-128218,2.1256608963012695,0.3904060125350952,-0.0013081474462524056,-0.37105318903923035
49,449,0,,,-53274.5,114309,-139920,2.1334691047668457,0.19530266523361206,-0.008729211054742336,-0.07878302782773972
49,450,1,,,-50655.5625,104749,-133970,2.1373751163482666,0.00030693065491504967,-0.010304871946573257,0.21113307774066925
49,451,0,,,-52025.6875,110075,-137740,2.1373813152313232,0.19557468593120575,-0.006082210689783096,-0.08478260040283203
49,452,0,,,-51719.75,109097,-138191,2.1412928104400635,0.0005404527182690799,-0.007777862250804901,0.20597518980503082
49,453,1,,,-48667.5625,99777,-127318,2.141303539276123,-0.1944694221019745,-0.00365835870616138,0.4961944818496704
49,454,1,,,-54387.0,118639,-146525,2.1374142169952393,0.0007039312622509897,0.006265530828386545,0.2023608684539795
49,455,1,,,-51591.5625,109256,-140255,2.1374282836914062,0.19573572278022766,0.01031274814158678,-0.08833902329206467
49,456,0,,,-49325.6875,100939,-127492,2.141343116760254,0.390708327293396,0.008545967750251293,-0.3777505159378052
49,457,1,,,-52059.875,111989,-141931,2.1491572856903076,0.1954660713672638,0.0009909574873745441,-0.08238530904054642
49,458,0,,,-49446.25,101406,-127912,2.153066635131836,0.39057379961013794,-0.0006567486561834812,-0.3747554123401642
49,459,0,,,-52534.375,113863,-140647,2.1608779430389404,0.1954611837863922,-0.008151857182383537,-0.08227964490652084
49,460,0,,,-48896.25,101012,-130081,2.1647872924804688,0.0004570304590743035,-0.00979745015501976,0.20782025158405304
49,461,1,,,-49188.0,102432,-129749,2.1647963523864746,-0.19452346861362457,-0.005641045048832893,0.4973965585231781
49,462,1,,,-49817.9375,105468,-134052,2.1609058380126953,0.0006775709334760904,0.004306885879486799,0.2029411941766739
49,463,1,,,-52104.3125,111187,-143304,2.160919427871704,0.19573765993118286,0.008365709334611893,-0.08838001638650894
49,464,0,,,-46503.6875,92136,-120555,2.1648342609405518,0.39073869585990906,0.006598109379410744,-0.3784118592739105
49,465,1,,,-51539.875,108305,-139677,2.1726489067077637,0.1955236792564392,-0.000970127759501338,-0.08365584909915924
49,466,0,,,-51799.4375,107632,-134586,2.1765594482421875,0.39065951108932495,-0.002643244806677103,-0.37664470076560974
49,467,0,,,-55246.625,123269,-149871,2.184372663497925,0.19557520747184753,-0.010176138952374458,-0.08479636907577515
49,468,1,,,-52824.25,107648,-139331,2.188284158706665,0.0006005982868373394,-0.01187206618487835,0.20465867221355438
49,469,0,,,-51570.0,107643,-136824,2.18829607963562,0.19589029252529144,-0.007778892759233713,-0.0917455330491066
49,470,1,,,-52654.375,106998,-138299,2.192214012145996,0.0008807017584331334,-0.009613803587853909,0.1984730362892151
49,471,0,,,-51676.75,109258,-137728,2.1922316551208496,0.19613882899284363,-0.0056443423964083195,-0.09722703695297241
49,472,1,,,-53422.4375,109359,-138629,2.1961543560028076,0.0010982283856719732,-0.007588883396238089,0.19366978108882904
49,473,0,,,-48175.25,96344,-126855,2.196176290512085,0.19632790982723236,-0.003715487662702799,-0.10139741748571396
49,474,1,,,-48489.8125,99808,-126318,2.2001028060913086,0.001259404351003468,-0.005743436049669981,0.1901109665632248
49,475,0,,,-49506.8125,103736,-131131,2.2001280784606934,0.19646304845809937,-0.0019412166438996792,-0.10437823086977005
49,476,1,,,-48889.6875,101225,-128222,2.204057216644287,0.001368971075862646,-0.004028781317174435,0.1876916140317917
49,477,0,,,-48406.1875,98151,-127107,2.204084634780884,0.19654832780361176,-0.00027494895039126277,-0.10625950247049332
49,478,1,,,-52628.875,109071,-138102,2.2080156803131104,0.0014303200878202915,-0.0024001391138881445,0.1863366663455963
49,479,0,,,-47816.625,95533,-125000,2.2080442905426025,0.19658653438091278,0.0013265942689031363,-0.10710244625806808
49,480,1,,,-50241.75,106469,-133385,2.2119760513305664,0.001445592613890767,-0.000815454579424113,0.18599872291088104
49,481,1,,,-49278.625,101727,-131490,2.2120048999786377,0.1965792030096054,0.0029045199044048786,-0.1069413423538208
49,482,0,,,-48439.6875,97970,-124431,2.2159364223480225,0.3916594088077545,0.0007656930247321725,-0.39870649576187134
49,483,0,,,-49901.5625,101978,-129984,2.2237696647644043,0.19652660191059113,-0.007208436727523804,-0.10578225553035736
49,484,1,,,-49331.625,103281,-130311,2.2277002334594727,0.0015086921630427241,-0.009324082173407078,0.1846177577972412
49,485,0,,,-47692.8125,95043,-124585,2.2277302742004395,0.1967628002166748,-0.005631726700812578,-0.11099192500114441
49,486,1,,,-49383.6875,103448,-130420,2.23166561126709,0.001722003798931837,-0.00785156525671482,0.17990891635417938
49,487,0,,,-47692.8125,95043,-124585,2.2317001819610596,0.19695542752742767,-0.004253386985510588,-0.11524052172899246
49,488,1,,,-48483.3125,100352,-128166,2.2356390953063965,0.0018946756608784199,-0.006558197550475597,0.17609746754169464
49,489,0,,,-47742.0,95251,-124752,2.2356770038604736,0.1971098631620407,-0.003036248032003641,-0.11864712089300156
49,490,1,,,-48891.125,101667,-129453,2.239619255065918,0.0020315481815487146,-0.005409190431237221,0.1730763465166092
49,491,0,,,-47742.3125,95359,-124887,2.2396600246429443,0.1972305029630661,-0.0019476634915918112,-0.1213080883026123
49,492,1,,,-48891.125,101667,-129453,2.2436044216156006,0.002136504976078868,-0.004373825155198574,0.17075973749160767
49,493,0,,,-47612.0,94781,-124309,2.243647336959839,0.19732078909873962,-0.000958630524110049,-0.12329978495836258
49,494,0,,,-51551.875,105665,-135115,2.247593641281128,0.0022125805262476206,-0.003424626076593995,0.16908055543899536
49,495,1,,,-49797.875,102617,-131764,2.247637987136841,-0.1928601861000061,-4.301517765270546e-05,0.46068114042282104
49,496,1,,,-53970.6875,117947,-146729,2.2437806129455566,0.0022623741533607244,0.009170607663691044,0.16798466444015503
49,497,0,,,-49163.25,100828,-130568,2.243825912475586,0.19725187122821808,0.01253030076622963,-0.12179115414619446
49,498,1,,,-56235.0625,125375,-154227,2.2477710247039795,0.0019526550313457847,0.01009447779506445,0.1748184710741043
49,499,1,,,-49314.8125,102260,-131473,2.247810125350952,0.1969286948442459,0.01359084714204073,-0.11466296017169952
